rival_mode,window_policy,budget_n,draw,role,design,author,held_out,books,n_marks,long_start,half_start,short_start
symmetric,middle,2000,0,target,two_books,john_c_hutcheson,gutenberg_texts/21107.txt,gutenberg_texts/21108.txt;gutenberg_texts/24267.txt,4000,8966,9966,6507
symmetric,middle,2000,0,target,one_book,john_c_hutcheson,gutenberg_texts/24267.txt,gutenberg_texts/21107.txt,4000,4873,5873,9966
symmetric,middle,2000,0,target,two_books,john_c_hutcheson,gutenberg_texts/24267.txt,gutenberg_texts/21107.txt;gutenberg_texts/21108.txt,4000,4873,5873,9966
symmetric,middle,2000,0,target,one_book,john_c_hutcheson,gutenberg_texts/24267.txt,gutenberg_texts/21108.txt,4000,8966,9966,5873
symmetric,middle,2000,0,target,two_books,john_c_hutcheson,gutenberg_texts/24267.txt,gutenberg_texts/21108.txt;gutenberg_texts/21107.txt,4000,8966,9966,5873
symmetric,middle,2000,0,target,one_book,john_c_hutcheson,gutenberg_texts/21108.txt,gutenberg_texts/21107.txt,4000,4873,5873,6507
symmetric,middle,2000,0,target,two_books,john_c_hutcheson,gutenberg_texts/21108.txt,gutenberg_texts/21107.txt;gutenberg_texts/24267.txt,4000,4873,5873,6507
symmetric,middle,2000,0,target,one_book,john_c_hutcheson,gutenberg_texts/21108.txt,gutenberg_texts/24267.txt,4000,5507,6507,5873
symmetric,middle,2000,0,target,two_books,john_c_hutcheson,gutenberg_texts/21108.txt,gutenberg_texts/24267.txt;gutenberg_texts/21107.txt,4000,5507,6507,5873
symmetric,middle,2000,0,target,one_book,joseph_conrad,gutenberg_texts/219.txt,gutenberg_texts/5658.txt,4000,8937,9937,12648
symmetric,middle,2000,0,target,two_books,joseph_conrad,gutenberg_texts/219.txt,gutenberg_texts/5658.txt;gutenberg_texts/2021.txt,4000,8937,9937,12648
symmetric,middle,2000,0,target,one_book,joseph_conrad,gutenberg_texts/219.txt,gutenberg_texts/2021.txt,4000,11648,12648,9937
symmetric,middle,2000,0,target,two_books,joseph_conrad,gutenberg_texts/219.txt,gutenberg_texts/2021.txt;gutenberg_texts/5658.txt,4000,11648,12648,9937
symmetric,middle,2000,0,target,one_book,joseph_conrad,gutenberg_texts/5658.txt,gutenberg_texts/219.txt,4000,890,1890,12648
symmetric,middle,2000,0,target,two_books,joseph_conrad,gutenberg_texts/5658.txt,gutenberg_texts/219.txt;gutenberg_texts/2021.txt,4000,890,1890,12648
symmetric,middle,2000,0,target,one_book,joseph_conrad,gutenberg_texts/5658.txt,gutenberg_texts/2021.txt,4000,11648,12648,1890
symmetric,middle,2000,0,target,two_books,joseph_conrad,gutenberg_texts/5658.txt,gutenberg_texts/2021.txt;gutenberg_texts/219.txt,4000,11648,12648,1890
symmetric,middle,2000,0,target,one_book,joseph_conrad,gutenberg_texts/2021.txt,gutenberg_texts/219.txt,4000,890,1890,9937
symmetric,middle,2000,0,target,two_books,joseph_conrad,gutenberg_texts/2021.txt,gutenberg_texts/219.txt;gutenberg_texts/5658.txt,4000,890,1890,9937
symmetric,middle,2000,0,target,one_book,joseph_conrad,gutenberg_texts/2021.txt,gutenberg_texts/5658.txt,4000,8937,9937,1890
symmetric,middle,2000,0,target,two_books,joseph_conrad,gutenberg_texts/2021.txt,gutenberg_texts/5658.txt;gutenberg_texts/219.txt,4000,8937,9937,1890
symmetric,middle,2000,0,target,one_book,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/4787.txt,4000,12935,13935,8390
symmetric,middle,2000,0,target,two_books,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/4787.txt;gutenberg_texts/28301.txt,4000,12935,13935,8390
symmetric,middle,2000,0,target,one_book,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/28301.txt,4000,7390,8390,13935
symmetric,middle,2000,0,target,two_books,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/28301.txt;gutenberg_texts/4787.txt,4000,7390,8390,13935
symmetric,middle,2000,0,target,one_book,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/3635.txt,4000,1222,2222,8390
symmetric,middle,2000,0,target,two_books,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/3635.txt;gutenberg_texts/28301.txt,4000,1222,2222,8390
symmetric,middle,2000,0,target,one_book,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/28301.txt,4000,7390,8390,2222
symmetric,middle,2000,0,target,two_books,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/28301.txt;gutenberg_texts/3635.txt,4000,7390,8390,2222
symmetric,middle,2000,0,target,one_book,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/3635.txt,4000,1222,2222,13935
symmetric,middle,2000,0,target,two_books,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/3635.txt;gutenberg_texts/4787.txt,4000,1222,2222,13935
symmetric,middle,2000,0,target,one_book,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/4787.txt,4000,12935,13935,2222
symmetric,middle,2000,0,target,two_books,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/4787.txt;gutenberg_texts/3635.txt,4000,12935,13935,2222
symmetric,middle,2000,0,target,one_book,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/9378.txt,4000,4718,5718,8426
symmetric,middle,2000,0,target,two_books,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/9378.txt;gutenberg_texts/9779.txt,4000,4718,5718,8426
symmetric,middle,2000,0,target,one_book,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/9779.txt,4000,7426,8426,5718
symmetric,middle,2000,0,target,two_books,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/9779.txt;gutenberg_texts/9378.txt,4000,7426,8426,5718
symmetric,middle,2000,0,target,one_book,louis_joseph_vance,gutenberg_texts/9378.txt,gutenberg_texts/8741.txt,4000,4577,5577,8426
symmetric,middle,2000,0,target,two_books,louis_joseph_vance,gutenberg_texts/9378.txt,gutenberg_texts/8741.txt;gutenberg_texts/9779.txt,4000,4577,5577,8426
symmetric,middle,2000,0,target,one_book,louis_joseph_vance,gutenberg_texts/9378.txt,gutenberg_texts/9779.txt,4000,7426,8426,5577
symmetric,middle,2000,0,target,two_books,louis_joseph_vance,gutenberg_texts/9378.txt,gutenberg_texts/9779.txt;gutenberg_texts/8741.txt,4000,7426,8426,5577
symmetric,middle,2000,0,target,one_book,louis_joseph_vance,gutenberg_texts/9779.txt,gutenberg_texts/8741.txt,4000,4577,5577,5718
symmetric,middle,2000,0,target,two_books,louis_joseph_vance,gutenberg_texts/9779.txt,gutenberg_texts/8741.txt;gutenberg_texts/9378.txt,4000,4577,5577,5718
symmetric,middle,2000,0,target,one_book,louis_joseph_vance,gutenberg_texts/9779.txt,gutenberg_texts/9378.txt,4000,4718,5718,5577
symmetric,middle,2000,0,target,two_books,louis_joseph_vance,gutenberg_texts/9779.txt,gutenberg_texts/9378.txt;gutenberg_texts/8741.txt,4000,4718,5718,5577
symmetric,middle,2000,0,target,one_book,luis_senarens,gutenberg_texts/54629.txt,gutenberg_texts/54648.txt,4000,1310,2310,2250
symmetric,middle,2000,0,target,two_books,luis_senarens,gutenberg_texts/54629.txt,gutenberg_texts/54648.txt;gutenberg_texts/55562.txt,4000,1310,2310,2250
symmetric,middle,2000,0,target,one_book,luis_senarens,gutenberg_texts/54629.txt,gutenberg_texts/55562.txt,4000,1250,2250,2310
symmetric,middle,2000,0,target,two_books,luis_senarens,gutenberg_texts/54629.txt,gutenberg_texts/55562.txt;gutenberg_texts/54648.txt,4000,1250,2250,2310
symmetric,middle,2000,0,target,one_book,luis_senarens,gutenberg_texts/54648.txt,gutenberg_texts/54629.txt,4000,1287,2287,2250
symmetric,middle,2000,0,target,two_books,luis_senarens,gutenberg_texts/54648.txt,gutenberg_texts/54629.txt;gutenberg_texts/55562.txt,4000,1287,2287,2250
symmetric,middle,2000,0,target,one_book,luis_senarens,gutenberg_texts/54648.txt,gutenberg_texts/55562.txt,4000,1250,2250,2287
symmetric,middle,2000,0,target,two_books,luis_senarens,gutenberg_texts/54648.txt,gutenberg_texts/55562.txt;gutenberg_texts/54629.txt,4000,1250,2250,2287
symmetric,middle,2000,0,target,one_book,luis_senarens,gutenberg_texts/55562.txt,gutenberg_texts/54629.txt,4000,1287,2287,2310
symmetric,middle,2000,0,target,two_books,luis_senarens,gutenberg_texts/55562.txt,gutenberg_texts/54629.txt;gutenberg_texts/54648.txt,4000,1287,2287,2310
symmetric,middle,2000,0,target,one_book,luis_senarens,gutenberg_texts/55562.txt,gutenberg_texts/54648.txt,4000,1310,2310,2287
symmetric,middle,2000,0,target,two_books,luis_senarens,gutenberg_texts/55562.txt,gutenberg_texts/54648.txt;gutenberg_texts/54629.txt,4000,1310,2310,2287
symmetric,middle,2000,0,target,one_book,mark_twain,gutenberg_texts/74.txt,gutenberg_texts/76.txt,4000,7655,8655,8490
symmetric,middle,2000,0,target,two_books,mark_twain,gutenberg_texts/74.txt,gutenberg_texts/76.txt;gutenberg_texts/86.txt,4000,7655,8655,8490
symmetric,middle,2000,0,target,one_book,mark_twain,gutenberg_texts/74.txt,gutenberg_texts/86.txt,4000,7490,8490,8655
symmetric,middle,2000,0,target,two_books,mark_twain,gutenberg_texts/74.txt,gutenberg_texts/86.txt;gutenberg_texts/76.txt,4000,7490,8490,8655
symmetric,middle,2000,0,target,one_book,mark_twain,gutenberg_texts/76.txt,gutenberg_texts/74.txt,4000,4898,5898,8490
symmetric,middle,2000,0,target,two_books,mark_twain,gutenberg_texts/76.txt,gutenberg_texts/74.txt;gutenberg_texts/86.txt,4000,4898,5898,8490
symmetric,middle,2000,0,target,one_book,mark_twain,gutenberg_texts/76.txt,gutenberg_texts/86.txt,4000,7490,8490,5898
symmetric,middle,2000,0,target,two_books,mark_twain,gutenberg_texts/76.txt,gutenberg_texts/86.txt;gutenberg_texts/74.txt,4000,7490,8490,5898
symmetric,middle,2000,0,target,one_book,mark_twain,gutenberg_texts/86.txt,gutenberg_texts/74.txt,4000,4898,5898,8655
symmetric,middle,2000,0,target,two_books,mark_twain,gutenberg_texts/86.txt,gutenberg_texts/74.txt;gutenberg_texts/76.txt,4000,4898,5898,8655
symmetric,middle,2000,0,target,one_book,mark_twain,gutenberg_texts/86.txt,gutenberg_texts/76.txt,4000,7655,8655,5898
symmetric,middle,2000,0,target,two_books,mark_twain,gutenberg_texts/86.txt,gutenberg_texts/76.txt;gutenberg_texts/74.txt,4000,7655,8655,5898
symmetric,middle,2000,0,target,one_book,mary_shelley,gutenberg_texts/84.txt,gutenberg_texts/18247.txt,4000,11656,12656,1531
symmetric,middle,2000,0,target,two_books,mary_shelley,gutenberg_texts/84.txt,gutenberg_texts/18247.txt;gutenberg_texts/15238.txt,4000,11656,12656,1531
symmetric,middle,2000,0,target,one_book,mary_shelley,gutenberg_texts/84.txt,gutenberg_texts/15238.txt,4000,531,1531,12656
symmetric,middle,2000,0,target,two_books,mary_shelley,gutenberg_texts/84.txt,gutenberg_texts/15238.txt;gutenberg_texts/18247.txt,4000,531,1531,12656
symmetric,middle,2000,0,target,one_book,mary_shelley,gutenberg_texts/18247.txt,gutenberg_texts/84.txt,4000,3044,4044,1531
symmetric,middle,2000,0,target,two_books,mary_shelley,gutenberg_texts/18247.txt,gutenberg_texts/84.txt;gutenberg_texts/15238.txt,4000,3044,4044,1531
symmetric,middle,2000,0,target,one_book,mary_shelley,gutenberg_texts/18247.txt,gutenberg_texts/15238.txt,4000,531,1531,4044
symmetric,middle,2000,0,target,two_books,mary_shelley,gutenberg_texts/18247.txt,gutenberg_texts/15238.txt;gutenberg_texts/84.txt,4000,531,1531,4044
symmetric,middle,2000,0,target,one_book,mary_shelley,gutenberg_texts/15238.txt,gutenberg_texts/84.txt,4000,3044,4044,12656
symmetric,middle,2000,0,target,two_books,mary_shelley,gutenberg_texts/15238.txt,gutenberg_texts/84.txt;gutenberg_texts/18247.txt,4000,3044,4044,12656
symmetric,middle,2000,0,target,one_book,mary_shelley,gutenberg_texts/15238.txt,gutenberg_texts/18247.txt,4000,11656,12656,4044
symmetric,middle,2000,0,target,two_books,mary_shelley,gutenberg_texts/15238.txt,gutenberg_texts/18247.txt;gutenberg_texts/84.txt,4000,11656,12656,4044
symmetric,middle,2000,0,target,one_book,mildred_wirt,gutenberg_texts/34592.txt,gutenberg_texts/34832.txt,4000,3098,4098,4412
symmetric,middle,2000,0,target,two_books,mildred_wirt,gutenberg_texts/34592.txt,gutenberg_texts/34832.txt;gutenberg_texts/35082.txt,4000,3098,4098,4412
symmetric,middle,2000,0,target,one_book,mildred_wirt,gutenberg_texts/34592.txt,gutenberg_texts/35082.txt,4000,3412,4412,4098
symmetric,middle,2000,0,target,two_books,mildred_wirt,gutenberg_texts/34592.txt,gutenberg_texts/35082.txt;gutenberg_texts/34832.txt,4000,3412,4412,4098
symmetric,middle,2000,0,target,one_book,mildred_wirt,gutenberg_texts/34832.txt,gutenberg_texts/34592.txt,4000,2907,3907,4412
symmetric,middle,2000,0,target,two_books,mildred_wirt,gutenberg_texts/34832.txt,gutenberg_texts/34592.txt;gutenberg_texts/35082.txt,4000,2907,3907,4412
symmetric,middle,2000,0,target,one_book,mildred_wirt,gutenberg_texts/34832.txt,gutenberg_texts/35082.txt,4000,3412,4412,3907
symmetric,middle,2000,0,target,two_books,mildred_wirt,gutenberg_texts/34832.txt,gutenberg_texts/35082.txt;gutenberg_texts/34592.txt,4000,3412,4412,3907
symmetric,middle,2000,0,target,one_book,mildred_wirt,gutenberg_texts/35082.txt,gutenberg_texts/34592.txt,4000,2907,3907,4098
symmetric,middle,2000,0,target,two_books,mildred_wirt,gutenberg_texts/35082.txt,gutenberg_texts/34592.txt;gutenberg_texts/34832.txt,4000,2907,3907,4098
symmetric,middle,2000,0,target,one_book,mildred_wirt,gutenberg_texts/35082.txt,gutenberg_texts/34832.txt,4000,3098,4098,3907
symmetric,middle,2000,0,target,two_books,mildred_wirt,gutenberg_texts/35082.txt,gutenberg_texts/34832.txt;gutenberg_texts/34592.txt,4000,3098,4098,3907
symmetric,middle,2000,0,target,one_book,oscar_wilde,gutenberg_texts/14522.txt,gutenberg_texts/174.txt,4000,5600,6600,1882
symmetric,middle,2000,0,target,two_books,oscar_wilde,gutenberg_texts/14522.txt,gutenberg_texts/174.txt;gutenberg_texts/773.txt,4000,5600,6600,1882
symmetric,middle,2000,0,target,one_book,oscar_wilde,gutenberg_texts/14522.txt,gutenberg_texts/773.txt,4000,882,1882,6600
symmetric,middle,2000,0,target,two_books,oscar_wilde,gutenberg_texts/14522.txt,gutenberg_texts/773.txt;gutenberg_texts/174.txt,4000,882,1882,6600
symmetric,middle,2000,0,target,one_book,robert_sidney_bowen,gutenberg_texts/32440.txt,gutenberg_texts/32331.txt,4000,2771,3771,3969
symmetric,middle,2000,0,target,two_books,robert_sidney_bowen,gutenberg_texts/32440.txt,gutenberg_texts/32331.txt;gutenberg_texts/32542.txt,4000,2771,3771,3969
symmetric,middle,2000,0,target,one_book,robert_sidney_bowen,gutenberg_texts/32440.txt,gutenberg_texts/32542.txt,4000,2969,3969,3771
symmetric,middle,2000,0,target,two_books,robert_sidney_bowen,gutenberg_texts/32440.txt,gutenberg_texts/32542.txt;gutenberg_texts/32331.txt,4000,2969,3969,3771
symmetric,middle,2000,0,target,one_book,robert_sidney_bowen,gutenberg_texts/32331.txt,gutenberg_texts/32440.txt,4000,2887,3887,3969
symmetric,middle,2000,0,target,two_books,robert_sidney_bowen,gutenberg_texts/32331.txt,gutenberg_texts/32440.txt;gutenberg_texts/32542.txt,4000,2887,3887,3969
symmetric,middle,2000,0,target,one_book,robert_sidney_bowen,gutenberg_texts/32331.txt,gutenberg_texts/32542.txt,4000,2969,3969,3887
symmetric,middle,2000,0,target,two_books,robert_sidney_bowen,gutenberg_texts/32331.txt,gutenberg_texts/32542.txt;gutenberg_texts/32440.txt,4000,2969,3969,3887
symmetric,middle,2000,0,target,one_book,robert_sidney_bowen,gutenberg_texts/32542.txt,gutenberg_texts/32440.txt,4000,2887,3887,3771
symmetric,middle,2000,0,target,two_books,robert_sidney_bowen,gutenberg_texts/32542.txt,gutenberg_texts/32440.txt;gutenberg_texts/32331.txt,4000,2887,3887,3771
symmetric,middle,2000,0,target,one_book,robert_sidney_bowen,gutenberg_texts/32542.txt,gutenberg_texts/32331.txt,4000,2771,3771,3887
symmetric,middle,2000,0,target,two_books,robert_sidney_bowen,gutenberg_texts/32542.txt,gutenberg_texts/32331.txt;gutenberg_texts/32440.txt,4000,2771,3771,3887
symmetric,middle,2000,0,target,one_book,susan_warner,gutenberg_texts/16918.txt,gutenberg_texts/8874.txt,4000,23960,24960,13818
symmetric,middle,2000,0,target,two_books,susan_warner,gutenberg_texts/16918.txt,gutenberg_texts/8874.txt;gutenberg_texts/29824.txt,4000,23960,24960,13818
symmetric,middle,2000,0,target,one_book,susan_warner,gutenberg_texts/16918.txt,gutenberg_texts/29824.txt,4000,12818,13818,24960
symmetric,middle,2000,0,target,two_books,susan_warner,gutenberg_texts/16918.txt,gutenberg_texts/29824.txt;gutenberg_texts/8874.txt,4000,12818,13818,24960
symmetric,middle,2000,0,target,one_book,susan_warner,gutenberg_texts/8874.txt,gutenberg_texts/16918.txt,4000,21658,22658,13818
symmetric,middle,2000,0,target,two_books,susan_warner,gutenberg_texts/8874.txt,gutenberg_texts/16918.txt;gutenberg_texts/29824.txt,4000,21658,22658,13818
symmetric,middle,2000,0,target,one_book,susan_warner,gutenberg_texts/8874.txt,gutenberg_texts/29824.txt,4000,12818,13818,22658
symmetric,middle,2000,0,target,two_books,susan_warner,gutenberg_texts/8874.txt,gutenberg_texts/29824.txt;gutenberg_texts/16918.txt,4000,12818,13818,22658
symmetric,middle,2000,0,target,one_book,susan_warner,gutenberg_texts/29824.txt,gutenberg_texts/16918.txt,4000,21658,22658,24960
symmetric,middle,2000,0,target,two_books,susan_warner,gutenberg_texts/29824.txt,gutenberg_texts/16918.txt;gutenberg_texts/8874.txt,4000,21658,22658,24960
symmetric,middle,2000,0,target,one_book,susan_warner,gutenberg_texts/29824.txt,gutenberg_texts/8874.txt,4000,23960,24960,22658
symmetric,middle,2000,0,target,two_books,susan_warner,gutenberg_texts/29824.txt,gutenberg_texts/8874.txt;gutenberg_texts/16918.txt,4000,23960,24960,22658
symmetric,middle,4000,0,rival,one_book,agnes_may_fleming,,gutenberg_texts/15317.txt,8000,5218,7218,13624
symmetric,middle,4000,0,rival,two_books,agnes_may_fleming,,gutenberg_texts/15317.txt;gutenberg_texts/7063.txt,8000,5218,7218,13624
symmetric,middle,4000,0,rival,one_book,arthur_conan_doyle,,gutenberg_texts/1661.txt,8000,5884,7884,1757
symmetric,middle,4000,0,rival,two_books,arthur_conan_doyle,,gutenberg_texts/1661.txt;gutenberg_texts/244.txt,8000,5884,7884,1757
symmetric,middle,4000,0,rival,one_book,charles_dickens,,gutenberg_texts/98.txt,8000,10056,12056,15957
symmetric,middle,4000,0,rival,two_books,charles_dickens,,gutenberg_texts/98.txt;gutenberg_texts/1400.txt,8000,10056,12056,15957
symmetric,middle,4000,0,rival,one_book,charlotte_bronte,,gutenberg_texts/9182.txt,8000,15362,17362,21019
symmetric,middle,4000,0,rival,two_books,charlotte_bronte,,gutenberg_texts/9182.txt;gutenberg_texts/30486.txt,8000,15362,17362,21019
symmetric,middle,4000,0,rival,one_book,ethel_m_dell,,gutenberg_texts/13960.txt,8000,7672,9672,9722
symmetric,middle,4000,0,rival,two_books,ethel_m_dell,,gutenberg_texts/13960.txt;gutenberg_texts/12360.txt,8000,7672,9672,9722
symmetric,middle,4000,0,rival,one_book,harold_l_goodwin,,gutenberg_texts/32059.txt,8000,12,2012,2368
symmetric,middle,4000,0,rival,two_books,harold_l_goodwin,,gutenberg_texts/32059.txt;gutenberg_texts/31581.txt,8000,12,2012,2368
symmetric,middle,4000,0,rival,one_book,herbert_george_wells,,gutenberg_texts/36.txt,8000,326,2326,3049
symmetric,middle,4000,0,rival,two_books,herbert_george_wells,,gutenberg_texts/36.txt;full_books/herbert_george_wells_full.txt,8000,326,2326,3049
symmetric,middle,4000,0,rival,one_book,jane_austen,,gutenberg_texts/1342.txt,8000,6823,8823,10967
symmetric,middle,4000,0,rival,two_books,jane_austen,,gutenberg_texts/1342.txt;full_books/jane_austen_full.txt,8000,6823,8823,10967
symmetric,middle,4000,0,rival,one_book,john_c_hutcheson,,gutenberg_texts/21107.txt,8000,2873,4873,5507
symmetric,middle,4000,0,rival,two_books,john_c_hutcheson,,gutenberg_texts/21107.txt;gutenberg_texts/24267.txt,8000,2873,4873,5507
symmetric,middle,4000,0,rival,one_book,joseph_conrad,,gutenberg_texts/2021.txt,8000,9648,11648,8937
symmetric,middle,4000,0,rival,two_books,joseph_conrad,,gutenberg_texts/2021.txt;gutenberg_texts/5658.txt,8000,9648,11648,8937
symmetric,middle,4000,0,rival,one_book,kathleen_thompson_norris,,gutenberg_texts/28301.txt,8000,5390,7390,1222
symmetric,middle,4000,0,rival,two_books,kathleen_thompson_norris,,gutenberg_texts/28301.txt;gutenberg_texts/3635.txt,8000,5390,7390,1222
symmetric,middle,4000,0,rival,one_book,louis_joseph_vance,,gutenberg_texts/9378.txt,8000,2718,4718,4577
symmetric,middle,4000,0,rival,two_books,louis_joseph_vance,,gutenberg_texts/9378.txt;gutenberg_texts/8741.txt,8000,2718,4718,4577
symmetric,middle,4000,0,rival,one_book,mark_twain,,gutenberg_texts/86.txt,8000,5490,7490,7655
symmetric,middle,4000,0,rival,two_books,mark_twain,,gutenberg_texts/86.txt;gutenberg_texts/76.txt,8000,5490,7490,7655
symmetric,middle,4000,0,rival,one_book,mary_shelley,,gutenberg_texts/18247.txt,8000,9656,11656,3044
symmetric,middle,4000,0,rival,two_books,mary_shelley,,gutenberg_texts/18247.txt;gutenberg_texts/84.txt,8000,9656,11656,3044
symmetric,middle,4000,0,rival,one_book,mildred_wirt,,gutenberg_texts/34832.txt,8000,1098,3098,2907
symmetric,middle,4000,0,rival,two_books,mildred_wirt,,gutenberg_texts/34832.txt;gutenberg_texts/34592.txt,8000,1098,3098,2907
symmetric,middle,4000,0,rival,one_book,oscar_wilde,,gutenberg_texts/174.txt,8000,3600,5600,882
symmetric,middle,4000,0,rival,two_books,oscar_wilde,,gutenberg_texts/174.txt;gutenberg_texts/773.txt,8000,3600,5600,882
symmetric,middle,4000,0,rival,one_book,robert_sidney_bowen,,gutenberg_texts/32542.txt,8000,969,2969,2771
symmetric,middle,4000,0,rival,two_books,robert_sidney_bowen,,gutenberg_texts/32542.txt;gutenberg_texts/32331.txt,8000,969,2969,2771
symmetric,middle,4000,0,rival,one_book,susan_warner,,gutenberg_texts/16918.txt,8000,19658,21658,12818
symmetric,middle,4000,0,rival,two_books,susan_warner,,gutenberg_texts/16918.txt;gutenberg_texts/29824.txt,8000,19658,21658,12818
symmetric,middle,4000,0,target,one_book,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/7063.txt,8000,11624,13624,7218
symmetric,middle,4000,0,target,two_books,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/7063.txt;gutenberg_texts/15317.txt,8000,11624,13624,7218
symmetric,middle,4000,0,target,one_book,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/15317.txt,8000,5218,7218,13624
symmetric,middle,4000,0,target,two_books,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/15317.txt;gutenberg_texts/7063.txt,8000,5218,7218,13624
symmetric,middle,4000,0,target,one_book,agnes_may_fleming,gutenberg_texts/7063.txt,full_books/agnes_may_fleming_full.txt,8000,5461,7461,7218
symmetric,middle,4000,0,target,two_books,agnes_may_fleming,gutenberg_texts/7063.txt,full_books/agnes_may_fleming_full.txt;gutenberg_texts/15317.txt,8000,5461,7461,7218
symmetric,middle,4000,0,target,one_book,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/15317.txt,8000,5218,7218,7461
symmetric,middle,4000,0,target,two_books,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/15317.txt;full_books/agnes_may_fleming_full.txt,8000,5218,7218,7461
symmetric,middle,4000,0,target,one_book,agnes_may_fleming,gutenberg_texts/15317.txt,full_books/agnes_may_fleming_full.txt,8000,5461,7461,13624
symmetric,middle,4000,0,target,two_books,agnes_may_fleming,gutenberg_texts/15317.txt,full_books/agnes_may_fleming_full.txt;gutenberg_texts/7063.txt,8000,5461,7461,13624
symmetric,middle,4000,0,target,one_book,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/7063.txt,8000,11624,13624,7461
symmetric,middle,4000,0,target,two_books,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/7063.txt;full_books/agnes_may_fleming_full.txt,8000,11624,13624,7461
symmetric,middle,4000,0,target,one_book,arthur_conan_doyle,gutenberg_texts/1661.txt,gutenberg_texts/2852.txt,8000,1067,3067,1757
symmetric,middle,4000,0,target,two_books,arthur_conan_doyle,gutenberg_texts/1661.txt,gutenberg_texts/2852.txt;gutenberg_texts/244.txt,8000,1067,3067,1757
symmetric,middle,4000,0,target,one_book,arthur_conan_doyle,gutenberg_texts/244.txt,gutenberg_texts/1661.txt,8000,5884,7884,3067
symmetric,middle,4000,0,target,two_books,arthur_conan_doyle,gutenberg_texts/244.txt,gutenberg_texts/1661.txt;gutenberg_texts/2852.txt,8000,5884,7884,3067
symmetric,middle,4000,0,target,one_book,arthur_conan_doyle,gutenberg_texts/244.txt,gutenberg_texts/2852.txt,8000,1067,3067,7884
symmetric,middle,4000,0,target,two_books,arthur_conan_doyle,gutenberg_texts/244.txt,gutenberg_texts/2852.txt;gutenberg_texts/1661.txt,8000,1067,3067,7884
symmetric,middle,4000,0,target,one_book,arthur_conan_doyle,gutenberg_texts/2852.txt,gutenberg_texts/1661.txt,8000,5884,7884,1757
symmetric,middle,4000,0,target,two_books,arthur_conan_doyle,gutenberg_texts/2852.txt,gutenberg_texts/1661.txt;gutenberg_texts/244.txt,8000,5884,7884,1757
symmetric,middle,4000,0,target,one_book,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/98.txt,8000,10056,12056,15957
symmetric,middle,4000,0,target,two_books,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/98.txt;gutenberg_texts/1400.txt,8000,10056,12056,15957
symmetric,middle,4000,0,target,one_book,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/1400.txt,8000,13957,15957,12056
symmetric,middle,4000,0,target,two_books,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/1400.txt;gutenberg_texts/98.txt,8000,13957,15957,12056
symmetric,middle,4000,0,target,one_book,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/1400.txt,8000,13957,15957,1285
symmetric,middle,4000,0,target,two_books,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/1400.txt;gutenberg_texts/46.txt,8000,13957,15957,1285
symmetric,middle,4000,0,target,one_book,charles_dickens,gutenberg_texts/1400.txt,gutenberg_texts/98.txt,8000,10056,12056,1285
symmetric,middle,4000,0,target,two_books,charles_dickens,gutenberg_texts/1400.txt,gutenberg_texts/98.txt;gutenberg_texts/46.txt,8000,10056,12056,1285
symmetric,middle,4000,0,target,one_book,charlotte_bronte,gutenberg_texts/1260.txt,gutenberg_texts/30486.txt,8000,19019,21019,17362
symmetric,middle,4000,0,target,two_books,charlotte_bronte,gutenberg_texts/1260.txt,gutenberg_texts/30486.txt;gutenberg_texts/9182.txt,8000,19019,21019,17362
